id,loss
524644,1389.23
447756,1277.48
75632,2202.64
578177,5650.22
517344,2387.98
321040,2748.36
208391,1170.09
522261,1595.68
505616,5399.59
293128,716.455
542752,1550.18
507722,2750.23
419789,3127.95
464752,1524.03
153522,1174.4
552176,726.795
233218,5508.3
157088,1412.57
274255,2313.4
177563,3808.43
568664,1429.99
91057,1881.76
420676,4927.18
492853,5775.33
567185,1497.0
137386,3158.54
480695,1053.2
231202,1639.73
386497,2504.56
564180,4869.8
293955,2494.14
318737,3211.4
394718,1411.65
103594,2230.64
362258,3063.66
347598,2538.47
488048,11131.0
409556,5920.67
436789,8580.86
14347,2714.5
240880,4136.98
261519,3938.4
296276,1453.6
32981,1384.47
79344,993.6
475381,2076.75
180503,5105.97
232733,1440.0
131135,4573.22
145655,5588.76
250756,3347.76
191681,889.388
220530,2002.53
263411,2551.42
361133,1252.94
309184,1132.23
151375,6997.14
271222,1766.28
5057,8985.66
77007,2335.38
448040,2777.55
437739,3052.5
319001,1160.77
299398,4173.63
556662,1435.86
366746,1737.52
516828,516.45
328092,3802.0
340591,1708.54
30261,1901.52
270870,1736.19
412860,1693.71
344833,724.561
297892,2419.21
109926,3450.25
407293,4210.82
319161,2240.61
575413,2977.41
586117,3350.12
277148,2614.78
303396,1379.64
318387,1378.82
287678,5890.35
451670,4564.02
317346,1595.99
519510,1147.0
63991,2325.77
574460,2501.67
470075,910.717
482320,1990.31
403864,2267.45
263078,3648.08
362408,2661.59
360364,1064.41
563104,808.403
112127,4874.82
141120,785.076
435000,3786.68
202663,762.534
103989,1719.7
424574,2214.24
69804,11225.1
291224,698.853
421319,1113.59
223701,5655.12
187503,6133.81
328312,1489.6
470323,2944.07
575742,5645.52
152371,789.765
189018,4307.81
542952,2291.19
412718,2136.7
353191,4548.63
147499,3632.48
364258,1123.47
242049,2060.9
171914,1481.93
265848,6266.37
573987,2097.14
240821,880.893
43235,4725.45
148624,1303.46
581483,7559.52
4876,2251.04
553068,1145.73
350947,3613.38
20589,576.771
112633,3197.02
31215,3989.53
22445,1591.67
550187,1913.91
33216,3849.21
407960,1169.01
372374,1090.04
509008,947.18
515286,2562.63
254029,2074.09
70421,837.053
311480,2859.6
330122,1597.16
56948,2166.18
218922,2062.3
557353,4281.17
328135,1042.73
288483,1389.49
177214,2295.87
236929,985.086
557344,5452.9
553670,5951.9
221315,4613.36
58486,7204.41
14802,3517.24
349434,1413.47
206392,1229.37
474090,1729.17
200337,6138.3
463826,2203.76
214303,2203.8
543071,6645.35
560960,1671.31
497472,1422.34
386017,1853.9
461724,3125.61
299390,1185.54
119942,715.479
517166,3277.48
561223,4179.27
564557,4987.28
475413,7480.68
345998,5493.91
515385,2829.09
401658,2426.55
503613,2420.38
50683,1524.84
339589,1125.92
26269,4288.88
216581,1180.91
148016,7102.98
84936,1955.39
431183,1082.1
455513,974.804
440556,1940.47
573293,3619.21
506039,817.262
239139,1924.14
581903,2808.66
422205,1239.02
241588,1675.7
97997,1268.33
558672,2104.27
434954,1165.75
82899,1217.46
445878,3424.81
62275,-585.812
355570,4660.96
51814,6168.96
61044,6695.61
346683,3612.64
2594,4820.73
244119,669.894
449110,1718.67
234366,2164.76
331847,1408.22
408439,2240.94
354292,2245.04
567970,2465.44
498538,1844.8
511980,1878.23
86640,1454.41
77293,5097.47
146601,2731.55
16457,1854.42
314746,2281.93
533793,5493.12
550287,1732.84
495911,1952.48
492700,1841.97
289006,2185.19
402264,2355.49
523231,1651.15
180829,2386.37
476315,3223.22
203196,4463.85
474813,1216.94
246042,8855.39
283877,3662.23
320639,3203.92
143761,4242.94
80092,1303.24
197515,3347.84
348675,962.418
583543,2151.74
295733,1265.03
574044,1073.95
75993,769.307
186194,678.213
407803,1880.15
249209,1218.58
302051,964.183
457777,3283.71
135393,3195.76
343711,3270.69
296188,4170.56
333687,1478.91
541580,1441.72
326344,2027.89
488203,2022.42
255279,3864.6
315900,4608.5
538745,2593.08
116386,6098.02
441896,4872.02
451530,5896.06
175984,1603.99
9217,1481.22
11395,2522.54
46693,2072.69
31582,1331.24
490890,2540.96
167792,3376.74
167885,1731.63
270353,3067.23
540284,802.65
468659,1443.25
352602,2241.28
409791,2902.53
25879,2088.2
396155,3278.02
368449,2424.85
558002,2993.52
380379,5004.74
86692,5496.93
116168,2198.63
258546,6049.22
76732,1554.35
453105,10424.8
455439,646.269
187672,1195.98
227992,693.62
509375,852.318
363221,1577.43
403949,1460.25
483575,407.49
372029,9114.4
546518,5311.76
187676,1040.47
383745,2476.38
472504,2033.88
129652,2026.74
9075,7610.48
460072,2104.73
62547,3826.41
157242,4271.31
582236,2298.85
238437,2784.81
134099,4333.29
220109,3604.77
65374,3639.14
496859,1235.09
408270,5867.53
302333,2822.97
335586,1502.97
494051,3609.69
565385,3269.17
564021,2689.94
198378,2933.24
203978,1663.48
284855,1740.46
247686,2637.46
268307,3802.28
389937,2614.37
515711,1561.6
258487,1641.74
526233,3174.5
468091,2492.89
47893,2571.8
358665,3318.57
567646,2740.91
353519,3223.97
112238,2729.65
91690,1556.66
444790,13236.2
474994,3174.29
271560,834.69
397567,8425.53
210429,2925.15
383933,1582.87
312490,1673.27
30089,5666.81
270377,2081.69
184664,2140.29
171131,3194.52
518497,2262.13
436798,1656.11
474002,1546.91
535985,1200.6
191054,2453.42
223100,859.858
72254,4201.73
531712,2334.45
275960,1525.44
156513,1349.64
498302,1588.85
154984,5092.23
53807,4206.18
170236,3566.14
245557,2302.64
417847,2196.86
224234,1254.42
173177,3391.61
262545,4596.01
489770,1580.23
383611,1213.73
421382,1994.05
585824,1593.67
558197,1858.96
430075,3113.77
367377,2282.14
169183,4698.82
344652,394.646
352179,2144.49
403335,900.978
373541,1808.27
21874,2206.84
410077,1796.38
33039,3254.28
301800,2862.79
71941,1726.58
537699,1103.93
377429,1057.3
443358,2242.88
125117,3988.04
345095,1973.54
429255,4010.93
562728,392.428
547797,2730.94
249223,1650.75
581287,3124.2
234440,2064.54
445210,9507.76
448171,3367.91
476185,1222.54
85501,1757.74
518684,2474.0
139985,5964.0
417850,795.673
311932,2948.55
419369,8552.54
5561,6200.3
447828,1452.79
288177,2503.83
527954,1944.89
234684,5854.06
497905,2591.08
488532,2557.31
389321,3471.47
474767,1279.07
506684,3443.66
47424,859.69
416725,4332.72
453966,2071.46
222140,6595.69
25534,3626.39
333192,2187.72
359817,1021.87
35145,1687.25
265480,3071.34
197720,928.224
185438,1973.0
310793,6975.81
66575,5776.05
271731,1347.74
107713,2404.19
371576,4631.49
116656,1859.3
115848,3708.07
410209,2906.9
186461,6556.43
180984,7508.68
192484,2380.88
336026,752.728
70518,3455.37
487636,2789.7
2251,3413.65
268014,3259.39
168045,6656.11
229369,3583.09
134041,2747.07
294236,992.763
187254,2453.57
573039,1995.47
345460,1661.41
68503,2947.67
44920,3833.12
549734,1042.05
489104,1969.93
164340,2691.8
55917,4597.47
276603,2522.33
380157,3321.19
377177,2911.45
415110,4003.96
572504,2002.95
482056,2120.68
386879,4731.72
556299,1773.6
167881,3033.94
422267,2743.35
163990,1622.32
541946,2092.76
358259,1039.0
7424,6218.1
229074,2075.52
445323,1158.17
289284,2557.19
116313,3702.07
275763,1682.27
201296,5411.51
402254,2291.39
518901,3042.8
252010,2005.51
306036,1941.37
59605,299.773
392640,1559.78
105910,5545.57
310014,6752.06
194650,5227.24
212142,4733.12
527296,2001.54
140597,7507.82
514454,3302.68
101696,818.176
217046,4329.9
84697,1708.41
385741,1207.93
561333,5053.9
18938,991.67
389746,1758.15
584013,2326.56
165462,4903.41
458995,1831.06
120701,4444.97
141698,2183.64
35052,3775.34
55771,4003.8
53410,1284.7
342062,565.981
286758,3071.83
553661,2463.35
513090,2454.05
380240,2617.27
363353,1542.81
326222,1894.29
196242,1150.17
567157,2376.24
291738,1664.7
235303,1286.36
147491,4062.08
290447,16880.2
3357,4013.46
343145,2706.49
4558,1695.64
350659,910.877
7138,2006.64
187973,4314.43
176178,2300.8
278201,1183.09
452360,715.957
265933,889.066
54117,1678.95
299823,1377.2
388901,3662.66
65997,2349.19
376809,1269.43
43534,6175.42
314236,1236.68
244524,838.193
426809,2062.66
132036,1360.23
531207,3109.61
482767,1278.27
405587,1254.84
585105,10881.1
382292,1914.26
111682,2988.09
73212,1187.55
569414,2872.97
375792,2607.67
463365,2399.29
354923,14467.3
59558,1189.71
144024,8744.7
297879,3377.8
456713,1876.49
215780,2317.77
410614,4530.2
235125,769.836
518755,1913.08
128787,1192.95
133148,2596.26
429897,1743.36
440819,3927.58
347307,1417.82
74849,2460.23
358008,1562.07
562738,4178.53
482010,1497.95
126488,1710.12
273089,1885.37
480840,1731.99
195867,1293.75
452900,1890.8
463542,1482.58
560083,3171.38
324557,3687.85
490091,-197.749
317552,573.208
35613,1701.05
477013,4417.47
203396,4213.54
566905,7277.13
512526,1375.87
215953,4136.75
65418,2933.38
60724,2143.77
580069,4185.98
234501,2538.85
368722,853.068
327213,3453.41
266603,1903.84
229122,2028.64
194963,1909.15
461747,1205.55
341211,1527.5
92787,2642.06
270930,2648.99
567787,1340.87
415151,2901.82
237638,2003.01
455201,3298.85
47356,1933.47
127250,1037.33
548501,1758.47
193430,4840.5
454772,2105.1
432277,8867.27
382432,1880.71
325170,2448.32
215138,2705.93
32994,7111.13
427241,1617.73
66605,9752.2
361872,2720.7
354573,2619.6
301559,2674.03
40190,3267.63
566015,1726.57
3927,10361.3
435275,2475.35
497063,4133.91
22599,872.973
130416,1128.2
203610,2256.07
378236,3642.05
185002,2892.3
408781,2475.3
229341,2101.89
221797,6457.5
428991,927.245
249059,677.923
432110,1685.33
314862,6493.57
110994,1691.89
324871,2220.31
19257,4332.38
48648,3927.82
1498,6211.3
274807,8566.08
214846,2571.17
164516,1798.07
277703,11155.8
386449,2070.88
226834,2038.77
9874,5547.73
293899,8783.45
229334,2916.81
299871,1695.06
361618,4539.59
384056,1809.1
355128,4237.07
283787,6129.64
210679,1462.82
115838,1363.41
257252,1710.58
17754,2887.27
195643,1613.53
159559,5052.09
459294,1593.69
306051,1614.35
197427,2677.93
98027,2799.63
65415,3650.6
99213,1823.63
392201,764.125
408281,3864.52
263297,4894.08
216753,1708.03
507895,3955.14
268821,3652.2
507555,2416.32
414513,1545.9
571429,1097.92
265419,2709.34
6345,1000.67
221491,420.985
406220,1286.67
435618,2210.92
300681,1695.6
301184,1904.66
295942,7927.41
254679,6463.8
41738,2559.31
26898,2092.13
274446,2948.85
538793,2223.93
155576,1626.92
167533,1515.58
217974,1642.43
218042,3824.63
426020,1920.58
457626,1919.83
203585,1680.43
385493,5929.39
70472,1576.09
135536,3181.22
260475,2894.74
149899,2962.21
1210,5166.61
539579,1246.14
155495,3426.97
352198,4222.11
77755,2068.35
161225,2963.92
374668,2732.0
139663,1437.51
308347,1641.28
105569,3330.61
196301,3091.07
69495,7735.84
32294,3974.86
493103,1988.21
465151,813.443
21343,3373.48
522721,2927.34
349632,6120.62
439753,1361.39
445764,2247.69
219363,4064.29
511565,4483.51
522145,5229.01
446066,3613.46
306930,3658.38
92856,1387.8
305590,3453.69
575355,1989.16
356508,11843.3
574621,1275.89
232608,11734.4
54568,3440.1
119694,1328.41
389847,5809.11
236754,2386.31
251176,960.684
81597,4428.3
309541,1283.16
140891,861.475
244874,6398.77
109307,2942.5
102503,5160.81
512534,2243.28
225843,4310.08
291134,3441.97
22509,3918.86
22373,2872.39
166213,5488.13
564028,2025.76
509879,2045.09
96919,2961.21
304154,21241.6
23777,6381.63
152021,1869.68
440550,2696.52
439553,2329.03
153704,5234.2
225725,4545.86
573219,8405.65
22435,3758.35
270306,2699.7
130682,2938.4
102675,4710.22
210062,2761.93
512608,8886.19
95896,3560.4
533392,5421.58
417355,1591.01
461556,9743.58
127826,1004.32
515703,1770.52
365196,1539.22
342296,1895.59
37813,2086.17
54631,2793.47
114739,1754.25
222558,1104.78
169694,818.079
320074,681.347
346586,2147.28
112109,3588.87
551226,1895.34
231224,2192.79
129575,3982.29
509612,5105.87
267353,3452.28
551595,7239.92
69403,1908.38
463572,2171.24
31292,2897.9
557019,2902.06
454246,4034.94
63520,2096.14
498542,2097.88
139300,1139.62
458534,4310.4
399677,5971.59
13963,1356.3
151114,5390.13
551852,4537.86
165226,4302.52
219248,1866.11
193953,2160.99
389077,2320.54
11725,2284.42
586613,2579.27
104306,4069.64
440685,857.88
222485,2049.21
338181,1853.09
10398,1012.88
109134,2319.87
118486,7709.49
300128,1599.01
539349,1387.65
174489,3664.07
466630,3454.5
323462,4203.1
585920,8049.5
104076,1233.03
469304,1168.11
223213,8006.5
430617,2647.19
275728,1386.31
120980,1971.83
179025,2876.84
6828,7434.6
6680,3158.53
307862,9592.28
490885,4043.66
99099,1833.34
392073,1664.91
43745,805.568
77434,2218.27
500618,2754.17
100100,1340.29
438879,11859.8
72286,2767.73
580368,1362.21
436061,6475.55
95597,1388.69
154683,2710.45
292634,3048.84
496208,3638.78
43989,993.84
3696,1483.16
140624,1165.92
177919,1599.62
361918,3149.04
394281,3514.65
148268,6086.44
1195,5582.96
283916,6203.34
493109,3930.17
265425,3531.77
299690,4444.87
115583,4399.63
127611,2931.13
495430,1348.84
115168,4524.3
131426,2498.57
535673,6580.94
136623,1169.31
78422,981.971
352309,5136.87
571330,4286.1
429692,3737.71
289915,3955.55
549719,2522.36
352879,853.491
48548,2185.26
579063,1818.69
453198,2376.75
137439,1732.85
275824,3893.26
343607,1915.86
24449,12637.0
530350,1557.08
369390,2059.76
58232,1371.69
329127,1102.86
446845,2018.53
342849,10617.7
512427,1251.77
121650,1885.1
242907,2823.39
582139,3794.11
378679,4520.76
229846,1012.22
111559,5694.61
280115,3747.57
169645,2001.92
458370,1822.07
584797,2885.49
51731,3127.33
394308,1482.14
526277,1139.56
428548,1012.87
201219,3107.85
370049,1835.22
30400,1822.82
352931,4321.87
214534,1267.7
372871,7519.47
171689,1944.17
431523,2211.33
354868,2747.21
36756,2827.6
439520,1715.74
81079,5449.83
295058,7810.04
199873,1041.4
193392,5303.47
146381,2428.82
408955,2898.38
119864,2231.72
567469,2047.44
152318,3353.12
356876,5475.95
50583,1488.12
271377,3771.39
469130,2313.77
264400,1515.73
312756,2128.96
467247,2110.1
510887,4725.68
529119,5969.03
138009,1594.41
20866,2299.19
507238,2638.83
272026,4206.41
158526,903.889
258689,2117.08
369709,2678.67
396756,3266.31
552227,1969.09
408510,1804.86
513137,4156.43
193948,2556.01
120325,2059.62
57699,8461.08
214882,1736.33
34969,2739.33
472731,2886.03
350741,1922.12
427876,1271.02
119496,941.377
145563,1620.75
326970,4811.2
268712,6401.24
467706,1308.91
124088,1093.2
566147,1552.5
438314,4098.37
69621,6578.63
587225,1560.46
582228,2249.46
391557,3626.61
537428,3689.75
545179,1521.13
79562,2313.35
230915,1006.29
119290,3356.23
205577,3825.24
334908,2749.9
388803,6353.82
571068,1074.55
100199,1358.36
115066,1038.2
548312,3373.17
159586,1206.66
537989,1184.45
507773,5400.96
66013,1221.8
508881,3789.76
227059,3180.98
542473,7803.71
145293,6805.61
374246,3606.88
158767,2208.65
55495,3061.92
533485,1686.51
79473,1445.34
356186,3880.53
491269,3401.46
438305,2098.89
554380,6685.06
241151,1204.14
487683,1762.63
102842,8598.16
182204,2445.35
385233,4443.22
434510,1523.95
227599,2379.91
287631,3357.0
180290,1628.48
107347,3369.36
34747,1797.51
572774,3291.71
48932,1015.74
149845,6047.53
529493,1850.63
129007,664.978
71246,3521.88
564402,8590.45
471931,2812.62
250409,1950.79
291223,1539.71
406850,2001.42
6572,1057.55
283416,5940.03
323476,538.445
47679,6727.35
315828,6757.91
568802,1959.26
532620,1342.4
248361,5248.26
482907,4201.82
258771,3529.7
542892,1889.65
53208,4419.25
193588,2301.81
10743,1620.02
426842,1894.02
265988,1969.27
380488,1460.17
104865,3454.48
422557,3936.93
226032,6508.85
332242,1515.17
176989,1687.85
170456,1371.83
512027,3416.24
348823,2562.16
579953,2449.22
369843,8690.12
384731,2339.49
70398,1451.77
494394,4089.85
214814,3258.06
31140,1843.69
289114,2000.46
371169,1937.44
21073,1505.0
433465,3877.43
521539,1208.57
32087,574.43
223408,2722.36
356369,3684.27
126683,4977.63
82980,3275.94
540826,3497.66
90543,7994.66
446781,1338.99
520182,604.232
107316,3081.84
41860,2495.93
337652,3846.44
577208,2864.38
287424,3122.34
100330,1382.24
277966,692.727
81562,1036.5
295231,2488.14
435595,2282.8
334082,3312.2
91125,4334.21
90324,2455.76
416524,750.189
173563,853.103
247980,2025.11
90133,1869.62
378155,3751.76
123439,11686.7
498278,1711.1
479754,12855.1
500206,3247.18
347412,1961.97
121437,3057.33
255175,3711.3
454352,3250.76
164190,1467.06
463434,1922.13
298072,3343.32
79533,3254.06
349770,2160.0
228921,3735.66
298005,2362.48
153398,4572.99
566065,3149.13
41771,1379.27
541043,2636.98
105251,2188.23
74698,5461.13
338651,1983.21
571168,3815.5
468045,3172.62
162249,2401.57
266904,3157.57
394101,3030.58
138549,4236.45
530585,3181.56
528050,653.835
492388,1102.58
221039,3281.77
119574,14416.2
549553,808.671
240925,3496.58
327981,1338.06
151258,2642.09
236987,2539.87
126424,7254.33
62617,491.162
28099,5251.19
542081,3207.78
236190,4030.52
514059,3384.7
139950,2754.24
20297,1637.02
362436,1357.13
176557,1174.15
337936,3413.22
468984,3628.87
383443,1871.33
236519,1036.49
99548,5548.13
430194,1222.4
538362,1540.48
6794,3217.86
565933,1161.42
110509,7367.78
152295,5313.09
303261,1248.09
556832,2337.38
216161,9578.1
196270,15656.3
381284,4285.59
323973,2029.57
240659,1632.58
167125,7787.83
358732,2472.31
450917,1317.9
140683,1219.95
550742,2383.15
427329,2953.38
349782,2847.05
131874,5939.78
304558,952.196
120190,3480.15
274431,4913.85
254676,3465.89
257776,2850.47
343858,1109.98
239839,2809.67
547655,1686.09
235208,2105.75
122566,2261.62
513540,1458.53
544045,1584.11
356429,9455.82
499017,810.412
455687,2007.2
244492,1160.31
95440,3550.86
468289,584.283
287086,9169.99
116874,2449.38
80717,5954.18
362345,1536.89
89478,4644.52
236403,3003.12
16424,1822.55
24373,804.047
362500,1751.9
36691,4102.6
567192,2198.25
306124,3523.3
87350,4487.89
496798,1675.95
102723,1026.08
528139,4236.97
62828,2438.24
185359,2775.08
586294,2295.78
250045,961.163
146826,3299.96
11374,1704.54
259274,1223.82
564788,2488.73
540916,4086.85
369321,2016.73
129128,2083.8
573321,4999.66
357447,775.55
271257,4820.84
408180,3948.51
155826,1206.49
86762,2959.05
65581,3859.01
155632,6204.97
204292,1953.15
388404,2000.67
397883,3346.76
275841,5168.99
325265,2604.57
110926,1926.74
460375,3359.07
412893,1577.6
220028,2670.65
350862,7023.14
228675,1843.65
27272,2308.07
41061,2175.44
29992,3763.39
405602,342.575
186021,1963.87
56520,5115.38
505355,3521.38
345121,1249.81
202517,7621.29
115418,3713.17
496760,1906.51
470393,1063.45
33089,2174.04
449438,3178.26
215488,5088.67
61519,494.13
63384,1715.17
575841,1330.24
148287,338.62
426341,1180.12
504945,4245.25
569728,1917.16
205310,2757.76
97953,4210.78
164780,1883.27
183151,1713.08
57550,4821.49
249742,2438.69
546761,2567.14
566902,3424.28
221694,2431.41
153308,1498.21
161123,1128.02
386936,2792.74
576107,6763.04
94219,913.591
576155,2022.38
38057,2096.13
137255,5123.69
187715,1209.16
293632,2628.06
550237,3376.37
271793,3554.17
525440,3840.32
376551,1080.26
427103,3205.24
29989,1584.63
550805,2724.85
59395,2189.11
27697,2483.31
443380,2695.81
251203,2024.17
387142,2466.42
559032,5252.37
363610,1949.57
349237,4509.8
534331,1796.82
480903,1720.67
174500,2756.22
456873,1156.31
337160,6312.09
533151,1990.53
69786,646.857
293937,1107.6
287207,4516.01
164910,15855.4
426676,1877.04
95419,2053.38
12795,1664.6
487390,2714.11
13220,1569.78
423176,3619.05
304457,6788.01
20995,1063.77
232289,6821.63
142279,4340.59
21918,10071.5
206648,1410.88
416436,2501.79
487378,3154.95
384379,2462.87
86646,1342.43
101623,1915.88
465994,2928.83
229178,1795.9
10733,3947.2
98665,5443.3
329057,2099.01
439569,10122.9
269114,3685.39
326394,837.097
517321,1433.34
163129,2167.7
207313,3059.77
234622,7805.86
253712,1013.18
55158,955.819
559828,4018.49
557679,1814.8
36392,3417.68
338888,914.4
103171,1790.83
157047,2457.05
68035,1731.47
185340,8737.4
329121,8173.69
385211,1750.33
81356,1535.75
517279,1757.34
216022,3276.42
358827,3469.73
191077,2709.03
419868,3830.06
358280,1331.23
197586,2160.46
335892,4055.88
366556,1692.23
370225,1925.14
292635,2841.72
444048,3702.29
167536,4735.45
56452,1052.18
76688,2912.81
65450,3750.48
404440,1023.81
241252,8384.16
121989,1360.7
324391,3109.93
509135,5324.78
322942,3458.69
108365,4415.93
236091,2583.81
344765,1076.26
537463,3189.06
285804,1896.04
516604,2333.4
489428,5955.75
251042,2961.52
51200,2577.93
301298,1781.66
156846,2857.04
232892,2176.31
388128,1638.38
414870,2104.62
110846,1657.49
442636,2810.6
25970,3864.17
579471,1015.86
168225,1081.35
504754,1361.62
345231,1471.56
485136,2235.07
76788,3006.47
427377,2467.37
483127,1502.88
295880,2581.97
909,2538.53
31025,1399.46
482228,3472.36
52194,3602.83
286606,2026.45
153162,2588.81
185297,3069.11
64400,773.395
361679,4342.96
254261,1748.58
450947,2296.05
171246,1623.93
62676,3303.37
321230,4607.04
444631,1887.14
93271,2333.1
278516,1833.15
193196,2199.52
344669,2808.47
242894,2773.44
321848,1941.42
481582,3571.24
85299,732.91
346526,2155.7
416793,4071.12
148974,1574.85
296334,1706.8
220207,4497.57
119660,2017.09
197263,3700.51
215465,1235.36
39905,4643.02
307342,1989.53
242120,2698.51
