id,loss
161315,1289.08
4942,1120.69
318304,1589.15
404682,5148.69
412916,824.246
554228,3854.11
93159,3566.68
205146,4187.77
183367,1148.95
462094,1490.29
125640,5213.66
538184,3227.23
439568,2321.97
552535,2286.84
543475,2469.0
490208,2211.19
80937,1305.5
72068,2470.23
533615,7125.35
496740,2030.09
499648,2005.96
255422,1272.41
375391,3924.84
278787,1670.49
338242,3292.04
447308,2276.06
159868,1950.31
535017,3408.14
64378,2804.85
316483,3660.05
35487,1981.23
110067,4526.68
268760,2187.77
132727,4868.43
389120,3656.54
88820,1569.57
139540,1394.98
452360,962.367
548539,1622.2
379584,3919.22
49027,3239.49
213805,4714.66
39184,4430.85
238580,1951.39
528033,3561.7
432283,2186.03
248382,1261.66
363362,5027.49
477872,3349.19
266459,1206.2
374606,1878.84
535981,1647.77
3876,2100.9
558068,2215.37
82114,11026.6
255449,7658.16
366943,2754.73
244012,1516.64
202817,3472.38
481570,5129.11
359036,1494.04
340373,1666.14
188015,3940.29
518110,2406.02
566372,2456.59
75190,3202.35
366938,665.492
139047,3344.29
117242,2873.37
140255,10117.1
371407,7407.96
509107,1703.65
432615,5992.58
466759,2105.5
540464,1626.0
172592,1751.35
187690,2139.56
154430,3461.12
328388,2653.76
530083,1807.45
486704,2732.81
309972,1410.14
275988,2341.95
28366,1258.76
488488,8533.09
394951,3458.19
518961,1782.75
281660,3280.52
69757,1445.4
290274,7626.56
196299,920.902
21727,1436.69
135729,9480.21
520975,4780.51
440605,1352.25
29301,2664.27
440789,3776.6
323890,2045.14
14420,913.044
296883,2312.52
69579,3493.22
488749,4742.67
134653,2553.44
12988,1281.98
270213,3227.92
264980,7127.44
230567,1621.06
466729,1626.07
520749,5282.02
46387,3234.84
186388,2416.63
502579,2025.28
98169,2331.49
542367,1466.69
564806,3006.49
576341,3359.29
108703,3687.8
476056,1137.2
182827,1807.06
506723,7617.52
271254,1616.0
470949,1703.6
184624,2437.96
523962,1235.35
585478,2926.87
280199,2954.66
233403,1191.1
368732,2086.39
276784,2494.81
531004,1934.4
546859,2678.01
476919,2973.65
381539,798.935
444958,1493.78
478740,3413.9
377468,4210.65
548229,5771.16
400229,2009.45
79530,4619.14
246372,1855.17
109951,4425.46
563844,3072.01
494431,1227.0
473807,1091.9
48597,2973.5
84327,915.547
342010,1151.34
272582,8118.11
584422,1480.14
442317,3896.01
571112,7665.52
171693,3328.3
156900,2041.81
72330,411.967
574377,1752.06
480917,3406.38
140765,998.541
121958,1401.86
11921,7177.88
150503,834.846
207285,2497.42
202617,5786.77
135663,2461.12
192494,4294.08
52137,3128.36
346476,1759.23
232233,892.764
252885,3032.92
70427,7128.39
397542,1387.26
423616,1386.74
291702,1506.31
362272,2593.0
212703,7886.84
412548,1526.89
291842,2410.5
111422,1186.59
178505,1138.59
420476,1675.26
87687,5135.62
400014,2669.36
15821,3140.28
520380,2773.02
54217,2997.52
116895,1815.84
376823,1216.28
296380,3395.21
283745,3158.52
168239,1026.29
328419,1001.31
103545,2115.95
287846,1063.1
207267,2525.52
145839,3085.79
575132,3968.03
497507,808.226
47774,3841.66
444497,3517.2
419276,5335.46
150379,5311.65
118405,710.915
216803,595.558
162828,3117.98
486621,2553.65
325681,4360.94
129910,2755.46
251792,5181.71
261358,7977.38
478036,2924.84
60086,1573.4
97672,2591.12
468357,7217.9
312251,2197.86
521033,10277.8
161703,1643.52
289970,2737.88
219935,3576.58
222873,2058.58
414067,2498.51
476923,2751.48
508220,2809.93
587440,2688.63
506223,2804.21
55367,1468.86
223920,2038.79
440501,1042.72
227897,1120.86
121870,2343.18
109199,2452.16
389929,5354.97
462447,1598.45
387605,1671.87
365369,2374.67
227071,2800.0
482955,1971.69
381901,4278.64
517181,1515.9
430615,3006.06
387017,4507.7
46547,3035.04
466195,10749.9
34788,1367.54
14914,4389.56
336480,2266.05
13848,1603.42
407022,7027.1
10461,6745.72
435027,6216.78
278156,1334.64
341036,3803.79
523891,1295.69
98239,4166.13
157271,1260.31
497621,3654.33
235811,3429.17
35907,792.313
48670,1325.95
499016,3210.22
303549,5265.57
549358,9108.04
194304,2318.25
480536,548.223
130034,2914.18
83890,1804.97
78536,3116.96
124447,3426.5
154498,2593.85
229604,2457.13
128222,1433.71
498572,2186.74
196997,2159.06
199867,3088.49
278595,2559.18
475720,1333.85
128170,3664.2
430387,2164.41
396915,1500.61
397104,1514.08
167341,3606.84
140430,4008.22
109349,2302.17
492387,2569.6
180413,1264.12
205696,4068.22
273372,4145.41
507582,3698.7
226083,2806.58
527319,6600.68
137502,2284.47
547616,3593.66
465846,2157.0
188375,6308.01
130761,1152.33
247708,564.844
542048,2577.85
185590,3077.73
565080,5152.61
177871,1611.47
426962,1600.72
409404,2539.51
269016,2649.83
253770,1772.56
196141,1299.7
87822,925.751
416967,2613.18
453182,860.202
245537,1141.04
118207,3723.55
242829,1907.53
125475,1602.2
228771,2268.76
528781,2790.7
308319,2244.74
361956,1563.74
294334,1633.68
526264,1507.15
392632,4474.73
125240,9728.77
389458,1777.43
168741,1879.9
